"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20210101","분당선","가천대","1704","2059","20210104",""
"20210101","분당선","태평","4448","4194","20210104",""
"20210101","분당선","모란","5910","6074","20210104",""
"20210101","분당선","야탑","5940","6185","20210104",""
"20210101","분당선","서현","5962","5880","20210104",""
"20210101","분당선","수내","2433","2316","20210104",""
"20210101","분당선","정자","3497","3399","20210104",""
"20210101","분당선","미금","3709","3807","20210104",""
"20210101","분당선","오리","2744","2320","20210104",""
"20210101","분당선","이매","1202","1224","20210104",""
"20210101","분당선","보정","447","422","20210104",""
"20210101","분당선","죽전","3146","3513","20210104",""
"20210101","분당선","구성","992","1092","20210104",""
"20210101","분당선","신갈","850","899","20210104",""
"20210101","분당선","기흥","2431","2381","20210104",""
"20210101","분당선","상갈","1314","1397","20210104",""
"20210101","분당선","청명","823","846","20210104",""
"20210101","분당선","영통","2257","2300","20210104",""
"20210101","분당선","망포","3192","2945","20210104",""
"20210101","분당선","매탄권선","1221","1156","20210104",""
"20210101","분당선","수원시청","3603","3585","20210104",""
"20210101","분당선","매교","669","670","20210104",""
"20210101","수인선","고색","814","855","20210104",""
"20210101","수인선","오목천","632","547","20210104",""
"20210101","수인선","어천","230","246","20210104",""
"20210101","수인선","야목","80","86","20210104",""
"20210101","수인선","인하대","1698","1626","20210104",""
"20210101","수인선","숭의","1134","1076","20210104",""
"20210101","수인선","신포","558","629","20210104",""
"20210101","수인선","인천","572","816","20210104",""
"20210101","안산선","산본","4196","4530","20210104",""
"20210101","안산선","대야미","1445","1322","20210104",""
"20210101","안산선","반월","1307","1311","20210104",""
"20210101","안산선","상록수","4734","4921","20210104",""
"20210101","안산선","한대앞","2416","2573","20210104",""
"20210101","안산선","중앙","4962","5197","20210104",""
"20210101","안산선","고잔","2051","1879","20210104",""
"20210101","안산선","초지","1072","1214","20210104",""
"20210101","안산선","안산","4941","5147","20210104",""
"20210101","안산선","신길온천","525","499","20210104",""
"20210101","안산선","정왕","2906","2759","20210104",""
"20210101","안산선","오이도","3185","3299","20210104",""
"20210101","안산선","수리산","1062","968","20210104",""
"20210101","우이신설선","북한산우이","1623","1659","20210104",""
"20210101","우이신설선","솔밭공원","746","755","20210104",""
"20210101","우이신설선","4.19민주묘지","964","781","20210104",""
"20210101","우이신설선","가오리","1179","1148","20210104",""
"20210101","우이신설선","화계","1004","942","20210104",""
"20210101","우이신설선","삼양","654","724","20210104",""
"20210101","우이신설선","삼양사거리","786","813","20210104",""
"20210101","우이신설선","솔샘","1313","1242","20210104",""
"20210101","우이신설선","북한산보국문","1721","1620","20210104",""
"20210101","우이신설선","정릉","1321","1140","20210104",""
"20210101","우이신설선","성신여대입구(돈암)","987","1146","20210104",""
"20210101","우이신설선","보문","469","448","20210104",""
"20210101","우이신설선","신설동","621","557","20210104",""
"20210101","일산선","원흥","2354","2322","20210104",""
"20210101","일산선","삼송","5235","5139","20210104",""
"20210101","일산선","원당","2909","2943","20210104",""
"20210101","일산선","화정","4664","4946","20210104",""
"20210101","일산선","대곡","456","412","20210104",""
"20210102","9호선","노들","1719","1527","20210105",""
"20210102","우이신설선","삼양사거리","1112","1102","20210105",""
"20210102","우이신설선","삼양","917","1019","20210105",""
"20210102","우이신설선","화계","1470","1315","20210105",""
"20210102","우이신설선","가오리","1653","1625","20210105",""
"20210102","우이신설선","4.19민주묘지","1299","1122","20210105",""
"20210102","우이신설선","솔밭공원","1039","1024","20210105",""
"20210102","우이신설선","북한산우이","2003","1969","20210105",""
"20210102","안산선","수리산","1670","1570","20210105",""
"20210102","중앙선","중랑","2505","2473","20210105",""
"20210102","중앙선","회기","9073","9143","20210105",""
"20210102","장항선","신창(순천향대)","425","447","20210105",""
"20210102","장항선","온양온천","2035","2011","20210105",""
"20210102","장항선","배방","408","407","20210105",""
"20210102","장항선","아산","1344","1102","20210105",""
"20210102","장항선","쌍용(나사렛대)","773","703","20210105",""
"20210102","장항선","봉명","411","375","20210105",""
"20210102","일산선","대화","4616","4245","20210105",""
"20210102","일산선","주엽","3317","3324","20210105",""
"20210102","일산선","정발산","3419","3487","20210105",""
"20210102","일산선","마두","2883","2841","20210105",""
"20210102","일산선","백석","4388","4521","20210105",""
"20210102","일산선","대곡","644","478","20210105",""
"20210102","일산선","화정","7146","7424","20210105",""
"20210102","일산선","원당","4470","4325","20210105",""
"20210102","일산선","삼송","7405","7365","20210105",""
"20210102","일산선","원흥","3623","3453","20210105",""
"20210102","우이신설선","신설동","854","844","20210105",""
"20210102","우이신설선","보문","671","706","20210105",""
"20210102","우이신설선","성신여대입구(돈암)","1565","1789","20210105",""
"20210102","우이신설선","정릉","1976","1701","20210105",""
"20210102","우이신설선","북한산보국문","2442","2264","20210105",""
"20210102","우이신설선","솔샘","2031","1881","20210105",""
"20210102","경인선","인천","1879","1538","20210105",""
"20210102","경인선","동인천","6559","6479","20210105",""
"20210102","경인선","제물포","3870","3784","20210105",""
"20210102","중앙선","지평","20","20","20210105",""
"20210102","중앙선","용문","963","922","20210105",""
"20210102","중앙선","원덕","152","108","20210105",""
"20210102","중앙선","양평","1172","1117","20210105",""
"20210102","중앙선","오빈","124","117","20210105",""
"20210102","중앙선","아신","249","236","20210105",""
"20210102","중앙선","국수","339","374","20210105",""
"20210102","중앙선","신원","154","137","20210105",""
"20210102","중앙선","양수","918","894","20210105",""
"20210102","중앙선","운길산","628","577","20210105",""
"20210102","중앙선","팔당","807","828","20210105",""
"20210102","중앙선","도심","877","785","20210105",""
"20210102","중앙선","덕소","2374","2411","20210105",""
"20210102","중앙선","양정","290","245","20210105",""
"20210102","중앙선","도농","3341","3191","20210105",""
"20210102","중앙선","구리","5370","5621","20210105",""
"20210102","중앙선","양원","555","550","20210105",""
"20210102","중앙선","망우","3348","3418","20210105",""
"20210102","중앙선","상봉(시외버스터미널)","2789","2620","20210105",""
"20210102","안산선","오이도","4031","4040","20210105",""
"20210102","안산선","정왕","3168","3394","20210105",""
"20210102","안산선","신길온천","719","710","20210105",""
"20210102","안산선","안산","6299","6274","20210105",""
"20210102","안산선","초지","1548","1589","20210105",""
"20210102","안산선","고잔","2905","2686","20210105",""
"20210102","안산선","중앙","7328","7575","20210105",""
"20210102","안산선","한대앞","3554","3474","20210105",""
"20210102","안산선","상록수","6973","6779","20210105",""
"20210102","안산선","반월","1901","1811","20210105",""
"20210102","안산선","대야미","2139","1896","20210105",""
"20210102","안산선","산본","6411","6840","20210105",""
"20210102","수인선","인천","634","986","20210105",""
"20210102","수인선","신포","797","823","20210105",""
"20210102","수인선","숭의","1542","1442","20210105",""
"20210102","수인선","인하대","2208","2125","20210105",""
"20210102","수인선","송도","1187","1125","20210105",""
"20210102","수인선","연수","2123","2095","20210105",""
"20210102","수인선","원인재","2108","2232","20210105",""
"20210102","수인선","남동인더스파크","507","508","20210105",""
"20210102","수인선","호구포","1277","1341","20210105",""
"20210102","수인선","인천논현","2535","2554","20210105",""
"20210102","수인선","소래포구","2892","2907","20210105",""
"20210102","수인선","월곶","1194","1130","20210105",""
"20210102","수인선","달월","39","39","20210105",""
"20210102","수인선","사리","1559","1353","20210105",""
"20210102","수인선","야목","80","82","20210105",""
"20210102","수인선","어천","254","254","20210105",""
"20210102","수인선","오목천","875","806","20210105",""
"20210102","수인선","고색","1078","1109","20210105",""
"20210102","분당선","매교","978","1008","20210105",""
"20210102","분당선","수원시청","5164","5641","20210105",""
"20210102","분당선","매탄권선","1732","1726","20210105",""
"20210102","분당선","망포","4315","4211","20210105",""
"20210102","분당선","영통","3215","3246","20210105",""
"20210102","분당선","청명","1336","1300","20210105",""
"20210102","분당선","상갈","2044","2044","20210105",""
"20210102","분당선","기흥","3519","3313","20210105",""
"20210102","분당선","신갈","1379","1417","20210105",""
"20210102","분당선","구성","1684","1720","20210105",""
"20210102","분당선","죽전","5628","6418","20210105",""
"20210102","분당선","보정","787","752","20210105",""
"20210102","분당선","이매","1869","1869","20210105",""
"20210102","분당선","오리","4351","3739","20210105",""
"20210102","분당선","미금","6304","6358","20210105",""
"20210102","분당선","정자","5544","5690","20210105",""
"20210102","분당선","수내","4893","4807","20210105",""
"20210102","분당선","서현","10585","10503","20210105",""
"20210102","분당선","야탑","9169","9617","20210105",""
"20210102","분당선","모란","9165","9408","20210105",""
"20210102","분당선","태평","6241","6236","20210105",""
"20210102","분당선","가천대","2402","2867","20210105",""
"20210102","분당선","선정릉","1559","1619","20210105",""
"20210102","분당선","강남구청","2394","2759","20210105",""
"20210102","분당선","압구정로데오","8455","8885","20210105",""
"20210102","분당선","서울숲","2422","2457","20210105",""
"20210102","분당선","수원","4042","3301","20210105",""
"20210102","분당선","수서","4770","4354","20210105",""
"20210102","분당선","대모산입구","1120","1041","20210105",""
